7756,"Nog een paar uur en dan landt Air Force One op Zaventem",Main
7757,"het bezoek",Main
7758,"de Navo-top",Main
7759,"Brexit",Background
7760,"twee ondervoorzitters weg",Main
7761,"de Britse regeringscrisis",Background
7762,"is premier Theresa May nu ook de steun kwijt van twee ondervoorzitters van haar Conservatieve Partij",Main
7763,"de Brexit-onderhandelingen",Background
7764,"Behalve Caulfield , ondervoorzitter voor vrouwen , stapt ook Ben Bradley op , ondervoorzitter voor jongeren",Main
7765,"stapt ook Ben Bradley op , ondervoorzitter voor jongeren",Main
7766,"hun ontslag geldt als een duidelijk signaal in de partij",Background
7767,"hun ontslag",Main
7768,"Schiet Trump met scherp op NAVO-partners",Main
7769,"Brussel",None
7770,"De Europese bondgenoten houden vandaag met alles rekening",None
7771,"Houdt president Trump het op de NAVO-top bij gekijf en vermaningen",Background
7772,"de NAVO-top",Background
7773,"lokt hij de grootste crisis in de bijna 70-jarige geschiedenis van het bondgenootschap uit",Main
7774,"Amerikaanse Senaat stemt bijna unaniem voor behoud van NAVO",Main
7775,"De Amerikaanse Senaat heeft dinsdag , aan de vooravond van de NAVO-top in Brussel , bijna unaniem in het voordeel van de verdragsalliantie gestemd",Main
7776,"de NAVO-top in Brussel",Background
7777,"waren er 97 voor de NAVO , slechts twee senatoren stemden tegen",Main
7778,"Directeur krijgt 22 jaar cel",Main
7779,"Directeur krijgt 22 jaar cel",Main
7780,"mijnongeval",Background
7781,"301 kompels om het leven kwamen",Background
7782,"Een Turkse rechtbank heeft woensdag de eerste veroordelingen uitgesproken",Main
7783,"de mijnramp van mei 2014 in Soma , in het westen van Turkije",Background
7784,"301 mensen om het leven kwamen",Background
7785,"het zwaarste mijnongeval in de Turkse geschiedenis",Background
7786,"De rechter sprak celstraffen tot meer dan 22 jaar uit",Main
7787,"De rechter sprak celstraffen tot meer dan 22 jaar uit",Main
7788,"Minimum 2,7 miljard besparingen gezocht",Main
7789,"Volgens het Monitoringcomité kan de te leveren inspanning voor de federale begroting 2019 veel hoger uitvallen dan verwacht",Main
7790,"Oekraïense president noemt gasleiding Nord Stream 2 politiek project",Main
7791,"gasleiding Nord Stream 2",Background
7792,"NAVO-top",Background
7793,"De pijpleiding Nord Stream 2 , die Russisch gas via de Oostzee naar Duitsland moet brengen , is geen economische project maar is politiek gemotiveerd",Main
7794,"De pijpleiding Nord Stream 2 , die Russisch gas via de Oostzee naar Duitsland moet brengen",Background
7795,"de NAVO-top in Brussel",Background
7796,"zelfmoord uitgewezen Afghaan",Main
7797,"Een Afghaan heeft kort nadat hij naar zijn geboorteland werd uitgezet daar zelfmoord gepleegd",Main
7798,"hij naar zijn geboorteland werd uitgezet",Background
7799,"de Duitse minister van Binnenlandse Zaken Horst Seehofer ( CSU ) trots had gemeld dat ze teruggestuurd waren",Background
7800,"ze teruggestuurd waren",Background
7801,"Het levert Seehofer ook binnen zijn coalitie kritiek op",None
7802,"May vs. Trump : de niet zo speciale relatie",None
7803,"De Amerikaanse president Donald Trump is vier dagen in het Verenigd Koninkrijk",Background
7804,"hij premier Theresa May opnieuw zal schofferen",Main
7805,"Crisis in de Navo ?",None
7806,"' No , it was fantastic '",None
7807,"De Amerikaanse president Donald Trump heeft de tweede dag van de Navo-top in Brussel nog meer gedomineerd dan de eerste",Main
7808,"de Navo-top in Brussel",Background
7809,"de top",Background
7810,"Politie zet superflitspaal en infraroodcamera's in",Main
7811,"De lokale politie Sint-Truiden - Gingelom - Nieuwerkerken heeft twee nieuwe flitssystemen in gebruik genomen",Main
7812,"Landbouw kreunt onder droogte",Background
7813,"miljoenen liters water gaan de riool in",Main
7814,"Water oppompen voor de realisatie van een bouwwerk",None
7815,"Meestal verdwijnt het kostbaar goed in de riool",Main
7816,"Het moet anders , zegt Natuurpunt",None
7817,"De provinciegouverneur wijst erop dat dit geen makkelijke opdracht is",None
7818,"Trump erg tevreden over NAVO-top",Main
7819,"NAVO-top",Background
7820,"brussel",None
7821,"Op de tweede dag van de NAVO-top in Brussel heeft de Amerikaanse president Donald Trump zijn eis dat de Europese partners hun defensiebudget moeten verhogen nog wat extra kracht bijgezet",Background
7822,"de NAVO-top in Brussel",Background
7823,"Na een crisisvergadering over de bijdragen toonde Trump zich tevreden met het resultaat",Main
7824,"een crisisvergadering over de bijdragen",Background
7825,"Iedereen in de kamer ging akkoord om meer te betalen , jubelde hij",None
7826,"Waarna de rest van de bondgenoten toch even de puntjes op de i zette ...",None
7827,"Spanningen en dreigementen van Trump",Background
7828,"handelsoverschot met VS bereikt nieuw record",Main
7829,"Het Chinese handelsoverschot met de Verenigde Staten heeft in juni een nieuw record bereikt",Main
7830,"de spanningen tussen de twee landen verder oplopen",Background
7831,"dat conflict",Background
7832,"het grote Chinese handelsoverschot",Main
7833,"China liet in juni een overschot van 28,97 miljard dollar optekenen",Main
7834,"het hoogste overschot ooit",Main
7835,"uitspraak van Gentse rechter",Background
7836,"Vlaams minister van Inburgering en Gelijke Kansen Liesbeth Homans ( N-VA ) reageert vlijmscherp op de rechtspraak uit Gent",Main
7837,"rechtspraak uit Gent , die het boerkiniverbod in openbare zwembaden torpedeert",Background
7838,"Een zeer ongelukkige en wereldvreemde uitspraak",Background
7839,"Trump noemt harde uithaal naar Theresa May ' fake news",Main
7840,"harde uithaal naar Theresa May",Background
7841,"Italië wil Ceta-verdrag dumpen",Main
7842,"Italië het Ceta-handelsverdrag tussen de EU en Canada ratificeert",Main
7843,"Het nationale parlement is van plan de overeenkomst te verwerpen",None
7844,"Vergiftiging Russische ex-dubbelspion",Background
7845,"Vergiftiging Russische ex-dubbelspion",Background
7846,"politie neemt meer dan 400 mogelijk besmette items in beslag",Main
7847,"Scotland Yard heeft meer dan 400 items uit het huis van Charlie Rowley in beslag heeft genomen",Main
7848,"Dat maakte een woordvoerder zaterdag bekend",None
7849,"de vergiftiging van het koppel in het Engelse Amesbury",Background
7850,"de vergiftiging van het koppel in het Engelse Amesbury",Background
7851,"Theresa May waarschuwt voor ' helemaal geen Brexit",Main
7852,"Brexit",Background
7853,"De Britse premier Theresa May heeft de critici binnen haar partij gewaarschuwd dat een boycot van haar Brexit-strategie de geplande uitstap van het Verenigd Koninkrijk uit de Europese Unie op het spel kan zetten",Main
7854,"de geplande uitstap van het Verenigd Koninkrijk uit de Europese Unie",Background
7855,"Brexit",Background
7856,"Britse minister neemt ontslag",Main
7857,"sexting-schandaal",Background
7858,"Daddy is zo opgewonden",None
7859,"Ik ben diep beschaamd om wat ik gedaan heb",None
7860,"Ik beloof dat ik hulp ga zoeken",None
7861,"sexting-schandaal",Background
7862,"De Tory stuurde meer dan 2.000 berichten naar twee diensters die hij om expliciete foto's en video's vroeg",None
7863,"In een groot deel van de berichten omschreef hij onterende seksuele daden in groot detail",None
7864,"Trump doet in 2020 gooi naar tweede ambtstermijn",Main
7865,"De Amerikaanse president Donald Trump doet in 2020 een gooi naar een tweede ambtstermijn",Main
7866,"Dat zegt hij zondag aan de Britse krant Mail on Sunday",None
7867,"Trump schat zijn kansen hoog in : Iedereen wil dat ik het doe",None
7868,"Ik verwacht niet dat ik verslagen zal worden door een Democraat",Background
7869,"de Brexit",Background
7870,"Vrijdag zag hij Elizabeth op het kasteel van Windsor",Background
7871,"Britse prinsen Charles en William weigerden ontmoeting met Trump",Main
7872,"De Britse prinsen Charles en William hebben een ontmoeting met de Amerikaanse president Donald Trump , tijdens zijn bezoek aan het land , afgeslagen",Main
7873,"zijn bezoek aan het land",Background
7874,"Queen Elizabeth was daardoor de enige royal die Trump begroette",Main
7875,"Dat schrijft de Sunday Times",None
7876,"Trumps bezoek",Background
7877,"Evacuatie van rebellen uit bolwerk Deraa zondag begonnen",Main
7878,"Zondag is de evacuatie gestart van Syrische rebellen en burgers uit de zuidelijke stad Deraa richting het noorden van het land",Main
7879,"de revolutie",Background
7880,"Trump noemt Europese Unie een vijand",Main
7881,"Tusk dient hem van antwoord",Background
7882,"zijn bilaterale top met de Russische president Vladimir Poetin",Background
7883,"heeft de Amerikaanse president Donald Trump zondag in een interview met televisiezender CBS de Europese Unie , Rusland en China om uiteenlopende redenen als vijanden aangeduid",Main
7884,"toernooi",Background
7885,"het WK voetbal in Rusland",Background
7886,"Dat vertelde Poetin zondag na de WK-finale aan de Russische media",Main
7887,"de WK-finale",Background
7888,"De Europeanen houden hun hart vast",None
7889,"Vandaag vindt topontmoeting tussen Poetin en Trump plaats",Main
7890,"Vandaag vindt in Helsinki de eerste bilaterale ontmoeting tussen Donald Trump en Vladimir Poetin plaats",Main
7891,"En de Europeaan , die wacht bang af",None
7892,"Waarom ?",None
7893,"Omdat het gevoel heerst dat Trump een goede relatie met Poetin verkiest boven stevige banden met de Europese Unie",None
7894,"Feestvreugde in Frankrijk ontsierd",Main
7895,"twee doden",Background
7896,"845 auto's in brand gestoken",Background
7897,"motor rijdt kinderen aan",Background
7898,"In de nacht van 14 juli , de nationale feestdag in Frankrijk , en na de WK-winst van het land , zijn 845 voertuigen in vlammen opgegaan",Background
7899,"de WK-winst van het land",Background
7900,"werden 508 personen opgepakt",Background
7901,"De festiviteiten ontaardden in rellen",Main
7902,"de politie zette traangas in om de joelende menigte in toom te houden",Background
7903,"In Parijs plunderden enkele jongeren een winkelcomplex",Background
7904,"in Nancy raakten drie kinderen gewond toen een motor op een feestvierende menigte inreed",Background
7905,"twee mensen het leven lieten",Main
7906,"Poetin : ' Wij zoeken samenwerking met Trump , geen confrontatie '",None
7907,"De Amerikaanse en Russische president zeiden tijdens een gezamenlijke persconferentie in de Finse hoofdstad Helsinki dat beide landen beter willen samenwerken",Main
7908,"' Een goede relatie is in het belang van Rusland , de VS , en de rest van de wereld ' , zei Trump",None
7909,"België lanceert strijdplan tegen Russische trollen in federale verkiezingen",Main
7910,"federale verkiezingen",Background
7911,"De Belgische veiligheidsdiensten werken aan een strijdplan om te voorkomen dat Russische trollen zich bemoeien met de federale verkiezingen van 2019",Main
7912,"de federale verkiezingen van 2019",Background
7913,"Dat bevestigt Ingrid Van Daele , de woordvoerster van de Staatsveiligheid , aan De Standaard",None
7914,"Poeslief voor Poetin",Main
7915,"Alleen zijn NAVO-bondgenoten durft Trump te schofferen",Main
7916,"Voor zijn NAVO-bondgenoten was Trump superstreng",Main
7917,"voor Vladimir Poetin , president van de historische vijand Rusland , was Trump gisteren poeslief",Main
7918,"Koude Oorlog",Background
7919,"in eigen land spreken zowel politici van de Democratische partij als Trumps eigen Republikeinse partij schande over de ontmoeting",Background
7920,"de ontmoeting",Background
7921,"Dit is schaamteloos , aldus de Republikeinse senator Jeff Flake",None
7922,"Een Afrikaans huwelijk",None
7923,"Lufthansa en Brussels Airlines bundelen hun krachten in Afrika",Main
7924,"het almaar hechter wordende huwelijk tussen de luchtvaart­maatschappijen",Background
7925,"dreigend tekort aan waterflesjes",Main
7926,"gebrek aan partners",Background
7927,"het schandaal rond Samusocial",Background
7928,"Veel partners zijn afgehaakt",Background
7929,"dreigt er een tekort aan waterflesjes",Main
7930,"Samusocial lanceert daarom dinsdag een videocampagne om nieuwe partners aan te trekken",Background
7931,"Russische hackers deden het oldskool",Main
7932,"de Russische hackers verbazend makkelijk binnendrongen in de Democratische Partij",Background
7933,"Klassieke phishingtrucs deden de Amerikanen de das om",Main
7934,"Rusland viseert wel nog altijd VS",Main
7935,"Rusland viseert wel degelijk nog altijd de Verenigde Staten",Main
7936,"En dat is ook wat de Amerikaanse president Donald Trump gelooft , aldus zijn woordvoerster Sarah Sanders",None
7937,"Projectsubsidies voor buurtinitiatieven",Main
7938,"buurtinitiatieven",Background
7939,"De Koning Boudewijnstichting en de Vlaamse Milieumaatschappij steunen voor een totaalbedrag van 175.000 euro 46 buurtinitiatieven in Vlaanderen",Main
7940,"46 buurtinitiatieven in Vlaanderen die mensen uit eenzelfde buurt dichter bij elkaar brengen",Background
7941,"De projecten krijgen elk 750 tot 5.000 euro",Main
7942,"De projecten",Background
7943,"Medewerker van Macron geschorst voor slaan van betoger",Main
7944,"slaan van betoger",Background
7945,"de verantwoordelijke van het veiligheidsteam van president Emmanuel Macron een hulpeloze betoger hardhandig aanpakt",Background
7946,"De man werd in alle stilte twee weken geschorst",Main
7947,"Dat berichtte de Le Monde woensdagavond",None
7948,"Turkse noodtoestand beëindigd na twee jaar",Main
7949,"Na twee jaar is om middernacht een einde gekomen aan de noodtoestand in Turkije",Main
7950,"De Turkse regering heeft intussen al een strenge antiterreurwet opgesteld die de noodtoestand moet vervangen",None
7951,"In de campagne voor de verkiezingen van 24 juni had Erdogan al beloofd een punt te zetten achter de noodtoestand",Main
7952,"de verkiezingen van 24 juni",Background
7953,"de mislukte staatsgreep van 15 juli 2016",Background
7954,"N-VA krijgt heel debat over zich heen op de Gentse Feesten",Main
7955,"de Gentse Feesten",Background
7956,"de Gentse Feesten",Background
7957,"urenlang debatteren",Main
7958,"Vier uur politiek debat",Main
7959,"de Gentse Feesten",Background
7960,"het politieke Gentse Feestendebat",Background
7961,"N-VA de volle laag kreeg",Main
7962,"Ik verafschuw uw partij , klonk het",None
7963,"Anneleen Van Bossuyt kreeg het hele panel over zich heen en moest het ondergaan",Main
7964,"Bijna 100 Ryanair-vluchten op Charleroi geannuleerd",Background
7965,"staking",Background
7966,"gedupeerde klanten hebben recht op compensatie tot 600 euro",Main
7967,"De klanten van luchtvaartmaatschappij Ryanair die door de staking van 25 en 26 juli hun vlucht geannuleerd zien , hebben behalve op een omboeking of een terugbetaling ook recht op een extra compensatie",Main
7968,"de staking van 25 en 26 juli",Background
7969,"vlucht geannuleerd",Background
7970,"Dat meldt consumentenorganisatie Test Aankoop",None
7971,"Minister van Consumenten Kris Peeters ( CD & V ) heeft een brief gestuurd naar Ryanair-CEO Michael O'Leary om het bedrijf te wijzen op de verplichtingen tegenover de passagiers",Background
7972,"geannuleerde vluchten",Background
7973,"Peeters verdedigt zich tegen forse kritiek over hervorming werkloosheidsuitkering",Main
7974,"forse kritiek over hervorming werkloosheidsuitkering",Background
7975,"hervorming werkloosheidsuitkering",Background
7976,"Een meer efficiënte degressiviteit van de werkloosheidsuitkeringen , zal werklozen niet in de armoede storten",None
7977,"Dat heeft minister van Werk Kris Peeters ( CD & V ) donderdag verklaard in de Kamer",Background
7978,"Hij kreeg er forse kritiek vanuit de oppositie op zijn voornemen om een hervorming van die degressiviteit te laten onderzoeken",Background
7979,"een hervorming van die degressiviteit",Background
7980,"Voorbarig en ongegrond , noemde de minister die bezorgdheid",None
7981,"Trump wil Poetin dit najaar uitnodigen in Washington",Main
7982,"De Amerikaanse president Donald Trump zal zijn Russische ambtgenoot Vladimir Poetin uitnodigen voor een bezoek in Washington dit najaar",Main
7983,"Dat heeft de Sarah Sanders , de woordvoerster van het Witte Huis , meegedeeld op Twitter",Background
7984,"Ferrari-baas treedt terug",Main
7985,"complicaties na operatie",Background
7986,"Sergio Marchionne zijn functie als president van het Italiaanse merk neerlegt",Main
7987,"Marchionne was naast grote baas bij Ferrari ook het hoofd van de overkoepelende Fiat-Chrysler Groep",None
7988,"Natuurvereniging Orchis op zoek naar de nachtzwaluw in de Ziepbeekvallei",Main
7989,"Zaterdag 14 juli ging Natuurvereniging Orchis wandelen in de Ziepbeekvallei één van de belangrijkste broedgebieden van de nachtzwaluw in onze provincie",Main
7990,"mogelijkheid dat er geen Brexit-akkoord komt",Main
7991,"de mogelijkheid dat de onderhandelingen met de Europese Unie mislukken",Main
7992,"de onderhandelingen met de Europese Unie",Background
7993,"In dat geval zal het Verenigd Koninkrijk ook weigeren om zijn ' scheidingsfactuur ' te betalen",Background
7994,"zijn ' scheidingsfactuur",Background
7995,"Bagdad herleeft",Background
7996,"grijze deals",Main
7997,"IS er verjaagd is",Background
7998,"leeft Bagdad op",Background
7999,"de armoede en werkloos­heid blijven er hoog",Background
8000,"de bloei",Background
8001,"corruptie",Main
8002,"Regering zou een deal hebben over Arco en beursgang Belfius",Main
8003,"beursgang Belfius",Background
8004,"kabinet ontkent",Background
8005,"De regering zou een principeakkoord op papier hebben over de beursgang van Belfius en over de vergoeding van de Arco-gedupeerden",Main
8006,"de beursgang van Belfius",Background
8007,"de vergoeding van de Arco-gedupeerden",Background
8008,"De staatsbank Belfius zou met een belang van 30 procent naar de beurs trekken",Background
8009,"wat de staat zo'n 2,1 miljard euro kan opleveren",Background
8010,"zou een fonds van 600 miljoen euro opgericht",Background
8011,"Volgens De Tijd betreft het een principeakkoord , maar de krijtlijnen zouden wel degelijk op papier staan",None
8012,"De woordvoerder van de premier ontkent ten stelligste dat er sprake is van een deal",Background
8013,"een deal",Main
8014,"Vlaamse superministerraad : veel plannen , weinig beslissingen",None
8015,"Aan intenties geen gebrek",None
8016,"Een akkoord om de duurzame toekomst van Vlaanderen definitief te verankeren",Main
8017,"Zo is het resultaat van de Vlaamse superministerraad voorgesteld",None
8018,"Maar de kans dat al de goede voornemens nog in deze regeerperiode worden uitgevoerd , is nihil",None
8019,"Lek in Arco-dossier zet spanningen tussen CD & V en N-VA weer op scherp",Main
8020,"Lek in Arco-dossier",Background
8021,"Premier probeert akkoord te sluiten over arbeidsdeal en vergoeding voor spaarders",Background
8022,"arbeidsdeal",Background
8023,"vergoeding voor spaarders",Background
8024,"De federale topministers staan voor de laatste moeilijke onderhandelingsronde deze legislatuur",None
8025,"Gisteren lekte uit dat een ­akkoord over Arco binnen handbereik is",Background
8026,"door meningsverschillen over de arbeidsdeal vloog het toch weer terug naar af",Main
8027,"de arbeidsdeal",Background
8028,"VRT-bestuursleden geven zichzelf extra premies",Main
8029,"Brussel",None
8030,"Voortaan krijgen de twaalf leden van de raad van bestuur van de VRT 325 euro per vergadering die ze bijwonen in plaats van 250 euro",Main
8031,"een vergelijkende ­studie van de Vlaamse regering",Background
8032,"bleek dat in tien procent van de Vlaamse instellingen de zitpenningen naar beneden moesten",Background
8033,"bij de VRT zaten de bestuurs­leden onder het gemiddelde",Background
8034,"hun eigen zitpenningen op te trekken",Main
8035,"Ook Waalse minister van Dierenwelzijn wil dwangvoederen verbieden",Main
8036,"dwangvoederen",Background
8037,"Tegen het einde van deze regeerperiode , volgend jaar , wil de Waalse minister van Dierenwelzijn Carlo Di Antonio ( CDH ) werk gemaakt hebben van een verbod op het dwangvoederen van ganzen",Main
8038,"het dwangvoederen van ganzen",Background
8039,"Dat schrijft La Dernière Heure dinsdag",None
8040,"Iraanse minister van Buitenlandse Zaken ' niet onder de indruk ' van uithaal Trump",Main
8041,"uithaal Trump",Background
8042,"Mohammad Javad Zarif , de Iraanse minister van Buitenlandse Zaken , is ' niet onder de indruk ' van de waarschuwing die de Amerikaanse president Donald Trump zondag naar Iran heeft gestuurd",Main
8043,"de waarschuwing die de Amerikaanse president Donald Trump zondag naar Iran heeft gestuurd",Background
8044,"Kunnen de Turken nu opgelucht ademhalen ?",None
8045,"twee jaar ' staat van beleg",Background
8046,"heft Turkije de noodtoestand op",Main
8047,"In dat systeem hadden burgers minder verweer tegen de staat",None
8048,"het ' Gülenprobleem",Background
8049,"74 doden",Main
8050,"bosbranden in Griekenland",Background
8051,"drie dagen nationale rouw aangekondigd",Background
8052,"Belgische toerist overleden",Background
8053,"De bosbranden in Griekenland hebben al 74 levens geëist",Main
8054,"bosbranden in Griekenland",Background
8055,"Premier Alexis Tsipras kondigt drie dagen van nationale rouw aan",Background
8056,"de slachtoffers",Main
8057,"de vlammenzee",Background
8058,"honderden mensen worden nog steeds geëvacueerd uit de bedreigde gebieden",Background
8059,"De vermiste Belg waar Buitenlandse Zaken zich grote zorgen om maakte , is overleden",Background
8060,"Vermiste Belg in Griekenland overleden",Main
8061,"Vermiste Belg",Background
8062,"De Belgische toerist die bij de bosbranden in Griekenland vermist was geraakt , is overleden",Main
8063,"De Belgische toerist die bij de bosbranden in Griekenland vermist was geraakt",Background
8064,"de bosbranden in Griekenland",Background
8065,"Dat heeft minister van Buitenlandse Zaken Didier Reynders ( MR ) bevestigd",None
8066,"In totaal zijn er al meer dan zeventig doden gevallen",Background
8067,"Vooral armere Britten zijn slachtoffer van Brexit en besparingen",Main
8068,"Brexit",Background
8069,"besparingen",Background
8070,"De inkomens van met name de armste gezinnen in Groot-Brittannië zijn er in 2017 behoorlijk op achteruitgegaan",Main
8071,"de grootste stijging van de armoede sedert Iron Lady Margaret Thatcher in Downing Ten resideerde",Main
8072,"Die vaststellingen maakte de Resolution Foundation , een Britse denktank , dinsdag aangehaald in de krant The Independent",None
8073,"Inferno",Main
8074,"Minstens 74 doden",Background
8075,"bosbranden in Griekenland",Main
8076,"Ook 63-jarige Vlaming sterft",Background
8077,"vlammenzee",Main
8078,"Honderden toeristen en inwoners gered via de zee",Background
8079,"Griekenland vraagt Europese hulp",Background
8080,"grootste natuurramp in decennia",Main
8081,"74 dodelijke slachtoffers zijn er al gevallen",Background
8082,"het dodental",Background
8083,"De ( aangestoken ) bosbranden in Griekenland",Main
8084,"Met mensen die niet meer tijdig uit hun auto's raakten of urenlang in zee dobberden , wachtend op hulp",None
8085,"31 van de 32 landgenoten in epicentrum Mati konden op het nippertje uit de vlammenzee gered worden",Background
8086,"de vlammenzee",Main
8087,"Een Vlaming , Dirk Bonte ( 63 ) , overleefde het niet",Background
8088,"Invoerheffingen zijn geweldig !",None
8089,"Washington",None
8090,"Invoerheffingen zijn het geweldigste dat er bestaat",None
8091,"Je kunt er landen mee treffen die de Verenigde Staten benadelen als handelspartner",None
8092,"Dat liet president Trump gisteren per tweet weten aan de hele wereld maar in het bijzonder aan Jean-Claude Juncker , de voorzitter van de Europese Commissie",None
8093,"Die hoopt vandaag tijdens een treffen in het Witte Huis Trump te overtuigen om geen tol te heffen op de invoer van personenwagens uit de EU",Main
8094,"een treffen in het Witte Huis",Main
8095,"onderhoud met Trump , die al uitdaagt",Main
8096,"een gesprek over het Europees-Amerikaanse handelsconflict dat hij woensdag in Washington zal hebben met de Amerikaanse president Donald Trump",Main
8097,"het Europees-Amerikaanse handelsconflict",Background
8098,"Dat heeft hij gezegd in een interview met de Duitse televisiezender ZDF",None
8099,"Ontslagen diversiteitsambtenaar Lyubayeva op Groen-lijst",Main
8100,"Ontslagen diversiteitsambtenaar Lyubayeva",Background
8101,"Gewezen Vlaams diversiteitsambtenaar Alona Lyubayeva staat bij de lokale verkiezingen van 14 oktober als onafhankelijke op de Groen-lijst in Aarschot",Main
8102,"Gewezen Vlaams diversiteitsambtenaar Alona Lyubayeva",Background
8103,"de lokale verkiezingen van 14 oktober",Background
8104,"De 44-jarige Lyubayeva staat er op plaats 18",None
8105,"Cambridge Analytica speelt omzet Facebook parten",Main
8106,"Het privacyschandaal rondom Cambridge Analytica lijkt techbedrijf Facebook te hebben geraakt",Main
8107,"Het privacyschandaal rondom Cambridge Analytica",Background
8108,"De aanwas van nieuwe gebruikers groeide gestaag verder",Background
8109,"minder sterk dan waar experts op hadden gerekend",Background
8110,"Dit gold ook voor de omzet",Main
8111,"ging het aandeel van het bedrijf stevig onderuit",Background
8112,"Grieks inferno",Main
8113,"Oorlogsgebied",None
8114,"bosbranden",Main
8115,"Wie in het Griekse dorpje aan de dood ontsnapte , beseft hoe het geluk – en een verschil van soms luttele ­seconden – aan zijn zijde stond",None
8116,"Maar er is ook het diepe verdriet",None
8117,"de 76 doden",Background
8118,"meer dan 180 gewonden",Background
8119,"de 30 vermisten",Background
8120,"Een man heeft nog niks gehoord van zijn ouders en zijn tweelingdochters",None
8121,"Maar we hebben hier nog geen levende ziel kunnen redden , klinkt het bij de hulpverleners",None
8122,"weren CNN-journalist",Main
8123,"Het Witte Huis heeft woensdag een journaliste van CNN geweigerd op de gezamenlijke persconferentie van president Donald Trump en de voorzitter van de Europese Commissie Jean-Claude Juncker",Main
8124,"de gezamenlijke persconferentie van president Donald Trump en de voorzitter van de Europese Commissie Jean-Claude Juncker",Background
8125,"Afspraken tussen Trump en Juncker",Main
8126,"De handelsafspraken tussen de Amerikaanse president Donald Trump en Europees Commissievoorzitter Jean-Claude Juncker",Main
8127,"de topontmoeting in Washington",Main
8128,"De premier toont zich wel beducht voor de belangen van de Belgische landbouwers",None
8129,"Al tien van elf in juni verhuisde zwarte neushoorns overleden in Kenia",Main
8130,"in juni verhuisde zwarte neushoorns",Background
8131,"Van een groep van elf zwarte neushoorns die eind juni overgebracht werden van de nationale parken van Nairobi en Nakuru naar dat van Tsavo-Oost , zijn er al tien overleden",Main
8132,"elf zwarte neushoorns die eind juni overgebracht werden van de nationale parken van Nairobi en Nakuru naar dat van Tsavo-Oost",Background
8133,"De elfde werd aangevallen door leeuwen",Background
8134,"Geen medaille voor hulp bij aanslagen",Main
8135,"aanslagen",Background
8136,"Defensie - Legerleiding wil geen heldencultus creëren bij militairen",None
8137,"de legertop wil geen medaille voor moed en toewijding geven aan de militairen die te hulp snelden na de aanslagen in Brussel",Main
8138,"de aanslagen in Brussel",Background
8139,"We willen geen heldencultus creëren , zegt de legerleiding",None
8140,"De vakbonden hebben het over de zoveelste kaakslag voor de gewone militair",None
8141,"Experts waarschuwen voor vals veiligheidsgevoel",Background
8142,"Verbied verklikkers voor wiegendood",Main
8143,"De ademhalingsmonitor of hartslagmeter voor de baby",None
8144,"Ouders zetten ze ­tegenwoordig haast standaard op hun geboortelijst , uit vrees voor een mogelijke wiegendood",None
8145,"die technologie creëert een vals gevoel van veiligheid , waarschuwen experten",Background
8146,"pleiten ze voor een verbod op de commerciële verkoop ervan",Main
8147,"de commerciële verkoop ervan",Background
8148,"de commerciële verkoop ervan",Background
8149,"Kinshasa komt terug op beslissing om visa voor Belgen te beperken",Main
8150,"beslissing om visa voor Belgen te beperken",Background
8151,"Congo is donderdagavond teruggekomen op zijn beslissing om Belgen , maar ook Fransen , nog slechts visa te geven voor humanitaire redenen",Main
8152,"zijn beslissing om Belgen , maar ook Fransen , nog slechts visa te geven voor humanitaire redenen",Background
8153,"De beslissing",Background
8154,"nieuw referendum over Brexit",Main
8155,"Voor het eerst heeft een meerderheid van de Britten zich uitgesproken voor een nieuw referendum over het uiteindelijke resultaat van de onderhandelingen over het vertrek van hun land uit de Europese Unie",Main
8156,"een nieuw referendum over het uiteindelijke resultaat van de onderhandelingen over het vertrek van hun land uit de Europese Unie",Main
8157,"het vertrek van hun land uit de Europese Unie",Background
8158,"Dat blijkt vrijdag uit een peiling van het instituut YouGov voor de krant The Times",Main
8159,"Trump haalt opnieuw uit naar Duitsland en Navo",Main
8160,"de Navo-top",Background
8161,"Donald Trump kan het niet laten om de ' nalatige ' Navo-leden te bekritiseren",Main
8162,"een toespraak voor staalwerkers",Background
8163,"viel hij daarbij opnieuw vooral Duitsland aan",Main
8164,"We krijgen nieuwe hoop , dankzij Trump",Main
8165,"Vrijgave gesneuvelde Amerikaanse soldaten geeft Belgische nabestaanden van vermiste Korea-strijders moed",Main
8166,"Vrijgave gesneuvelde Amerikaanse soldaten",Background
8167,"een broze wapenstilstand",Background
8168,"heeft Noord-Korea de resten overgedragen van 55 Amerikaanse militairen",Background
8169,"55 Amerikaanse militairen , gesneuveld tijdens de bloedige Koreaoorlog",Background
8170,"de bloedige Koreaoorlog",Background
8171,"Het nieuws doet de hoop oplaaien bij de families van tien Belgische soldaten die in Korea vermist geraakten",Main
8172,"tien Belgische soldaten die in Korea vermist geraakten",Background
8173,"Het is mijn grootste droom om mijn vader een fatsoenlijke rustplaats te geven , zegt Gilbert De Winter",None
8174,"Europa schiet Brits voorstel over douane af",Main
8175,"Brits voorstel over douane",Background
8176,"Meerderheid Britten wil nieuw Brexit-referendum",Background
8177,"Michel Barnier , de EU-onderhandelaar over de Brexit , heeft het voorstel van de Britse premier Theresa May voor de douane­afspraken tussen Londen en de EU na de Brexit afgewezen",Main
8178,"de Brexit",Background
8179,"het voorstel van de Britse premier Theresa May voor de douane­afspraken tussen Londen en de EU na de Brexit",Background
